"Time stamp","System power generated | (kW)"
"Jan 23, 07:40 pm",0
"Jan 23, 07:50 pm",0
"Jan 23, 08:00 pm",0
"Jan 23, 08:10 pm",0
"Jan 23, 08:20 pm",0
"Jan 23, 08:30 pm",0
"Jan 23, 08:40 pm",0
"Jan 23, 08:50 pm",0
"Jan 23, 09:00 pm",0
"Jan 23, 09:10 pm",0
"Jan 23, 09:20 pm",0
"Jan 23, 09:30 pm",0
"Jan 23, 09:40 pm",0
"Jan 23, 09:50 pm",0
"Jan 23, 10:00 pm",0
"Jan 23, 10:10 pm",0
"Jan 23, 10:20 pm",0
"Jan 23, 10:30 pm",0
"Jan 23, 10:40 pm",0
"Jan 23, 10:50 pm",0
"Jan 23, 11:00 pm",0
"Jan 23, 11:10 pm",0
"Jan 23, 11:20 pm",0
"Jan 23, 11:30 pm",0
"Jan 23, 11:40 pm",0
"Jan 23, 11:50 pm",0
"Jan 24, 12:00 am",0
"Jan 24, 12:10 am",0
"Jan 24, 12:20 am",0
"Jan 24, 12:30 am",0
"Jan 24, 12:40 am",0
"Jan 24, 12:50 am",0
"Jan 24, 01:00 am",0
"Jan 24, 01:10 am",0
"Jan 24, 01:20 am",0
"Jan 24, 01:30 am",0
"Jan 24, 01:40 am",0
"Jan 24, 01:50 am",0
"Jan 24, 02:00 am",0
"Jan 24, 02:10 am",0
"Jan 24, 02:20 am",0
"Jan 24, 02:30 am",0
"Jan 24, 02:40 am",0
"Jan 24, 02:50 am",0
"Jan 24, 03:00 am",0
"Jan 24, 03:10 am",0
"Jan 24, 03:20 am",0
"Jan 24, 03:30 am",0
"Jan 24, 03:40 am",0
"Jan 24, 03:50 am",0
"Jan 24, 04:00 am",0
"Jan 24, 04:10 am",0
"Jan 24, 04:20 am",0
"Jan 24, 04:30 am",0
"Jan 24, 04:40 am",0
"Jan 24, 04:50 am",0
"Jan 24, 05:00 am",0
"Jan 24, 05:10 am",0
"Jan 24, 05:20 am",0
"Jan 24, 05:30 am",0
"Jan 24, 05:40 am",0
"Jan 24, 05:50 am",0
"Jan 24, 06:00 am",0
"Jan 24, 06:10 am",0
"Jan 24, 06:20 am",0
"Jan 24, 06:30 am",0
"Jan 24, 06:40 am",0
"Jan 24, 06:50 am",0
"Jan 24, 07:00 am",0
"Jan 24, 07:10 am",-0
"Jan 24, 07:20 am",0.811409
"Jan 24, 07:30 am",4.50924
"Jan 24, 07:40 am",5.65578
"Jan 24, 07:50 am",8.75394
"Jan 24, 08:00 am",16.1013
"Jan 24, 08:10 am",16.7441
"Jan 24, 08:20 am",20.2591
"Jan 24, 08:30 am",28.863
"Jan 24, 08:40 am",42.161
"Jan 24, 08:50 am",46.3388
"Jan 24, 09:00 am",49.956
"Jan 24, 09:10 am",53.1608
"Jan 24, 09:20 am",56.4354
"Jan 24, 09:30 am",59.5401
"Jan 24, 09:40 am",62.4002
"Jan 24, 09:50 am",65.1363
"Jan 24, 10:00 am",67.6936
"Jan 24, 10:10 am",70.0551
"Jan 24, 10:20 am",72.2463
"Jan 24, 10:30 am",74.1216
"Jan 24, 10:40 am",75.9027
"Jan 24, 10:50 am",77.5341
"Jan 24, 11:00 am",78.973
"Jan 24, 11:10 am",80.1261
"Jan 24, 11:20 am",81.2656
"Jan 24, 11:30 am",68.0831
"Jan 24, 11:40 am",82.5537
"Jan 24, 11:50 am",83.0839
"Jan 24, 12:00 pm",83.4835
"Jan 24, 12:10 pm",83.7657
"Jan 24, 12:20 pm",84.0257
"Jan 24, 12:30 pm",83.9768
"Jan 24, 12:40 pm",83.7345
"Jan 24, 12:50 pm",83.4986
"Jan 24, 01:00 pm",82.8685
"Jan 24, 01:10 pm",82.3293
"Jan 24, 01:20 pm",81.6714
"Jan 24, 01:30 pm",80.7513
"Jan 24, 01:40 pm",79.5111
"Jan 24, 01:50 pm",77.9857
"Jan 24, 02:00 pm",67.6284
"Jan 24, 02:10 pm",68.5214
"Jan 24, 02:20 pm",67.034
"Jan 24, 02:30 pm",71.7221
"Jan 24, 02:40 pm",69.6616
"Jan 24, 02:50 pm",67.5752
"Jan 24, 03:00 pm",65.1934
"Jan 24, 03:10 pm",62.7784
"Jan 24, 03:20 pm",60.1372
"Jan 24, 03:30 pm",57.4289
"Jan 24, 03:40 pm",44.0373
"Jan 24, 03:50 pm",40.5911
"Jan 24, 04:00 pm",38.7132
"Jan 24, 04:10 pm",36.2798
"Jan 24, 04:20 pm",32.4019
"Jan 24, 04:30 pm",36.6891
"Jan 24, 04:40 pm",32.3517
"Jan 24, 04:50 pm",27.8633
"Jan 24, 05:00 pm",23.2914
"Jan 24, 05:10 pm",18.8037
"Jan 24, 05:20 pm",14.2307
"Jan 24, 05:30 pm",9.69563
"Jan 24, 05:40 pm",3.68924
"Jan 24, 05:50 pm",1.28991
"Jan 24, 06:00 pm",-0
"Jan 24, 06:10 pm",0
"Jan 24, 06:20 pm",0
"Jan 24, 06:30 pm",0
"Jan 24, 06:40 pm",0
"Jan 24, 06:50 pm",0
"Jan 24, 07:00 pm",0
"Jan 24, 07:10 pm",0
"Jan 24, 07:20 pm",0
"Jan 24, 07:30 pm",0
"Jan 24, 07:40 pm",0
"Jan 24, 07:50 pm",0
"Jan 24, 08:00 pm",0
"Jan 24, 08:10 pm",0
"Jan 24, 08:20 pm",0
"Jan 24, 08:30 pm",0
"Jan 24, 08:40 pm",0
"Jan 24, 08:50 pm",0
"Jan 24, 09:00 pm",0
"Jan 24, 09:10 pm",0
"Jan 24, 09:20 pm",0
"Jan 24, 09:30 pm",0
"Jan 24, 09:40 pm",0
"Jan 24, 09:50 pm",0
"Jan 24, 10:00 pm",0
"Jan 24, 10:10 pm",0
"Jan 24, 10:20 pm",0
"Jan 24, 10:30 pm",0
"Jan 24, 10:40 pm",0
"Jan 24, 10:50 pm",0
"Jan 24, 11:00 pm",0
"Jan 24, 11:10 pm",0
"Jan 24, 11:20 pm",0
"Jan 24, 11:30 pm",0
"Jan 24, 11:40 pm",0
"Jan 24, 11:50 pm",0
"Jan 25, 12:00 am",0
"Jan 25, 12:10 am",0
"Jan 25, 12:20 am",0
"Jan 25, 12:30 am",0
"Jan 25, 12:40 am",0
"Jan 25, 12:50 am",0
"Jan 25, 01:00 am",0
"Jan 25, 01:10 am",0
"Jan 25, 01:20 am",0
"Jan 25, 01:30 am",0
"Jan 25, 01:40 am",0
"Jan 25, 01:50 am",0
"Jan 25, 02:00 am",0
"Jan 25, 02:10 am",0
"Jan 25, 02:20 am",0
"Jan 25, 02:30 am",0
"Jan 25, 02:40 am",0
"Jan 25, 02:50 am",0
"Jan 25, 03:00 am",0
"Jan 25, 03:10 am",0
"Jan 25, 03:20 am",0
"Jan 25, 03:30 am",0
"Jan 25, 03:40 am",0
"Jan 25, 03:50 am",0
"Jan 25, 04:00 am",0
"Jan 25, 04:10 am",0
"Jan 25, 04:20 am",0
"Jan 25, 04:30 am",0
"Jan 25, 04:40 am",0
"Jan 25, 04:50 am",0
"Jan 25, 05:00 am",0
"Jan 25, 05:10 am",0
"Jan 25, 05:20 am",0
"Jan 25, 05:30 am",0
"Jan 25, 05:40 am",0
"Jan 25, 05:50 am",0
"Jan 25, 06:00 am",0
"Jan 25, 06:10 am",0
"Jan 25, 06:20 am",0
"Jan 25, 06:30 am",0
"Jan 25, 06:40 am",0
"Jan 25, 06:50 am",0
"Jan 25, 07:00 am",0
"Jan 25, 07:10 am",1.1522
"Jan 25, 07:20 am",3.43561
"Jan 25, 07:30 am",9.11585
"Jan 25, 07:40 am",13.6418
"Jan 25, 07:50 am",18.2462
"Jan 25, 08:00 am",22.8798
"Jan 25, 08:10 am",27.5085
"Jan 25, 08:20 am",32.1118
"Jan 25, 08:30 am",36.4896
"Jan 25, 08:40 am",40.5869
"Jan 25, 08:50 am",44.5974
"Jan 25, 09:00 am",48.0776
"Jan 25, 09:10 am",51.1648
"Jan 25, 09:20 am",54.3027
"Jan 25, 09:30 am",57.3252
"Jan 25, 09:40 am",60.0739
"Jan 25, 09:50 am",62.6947
"Jan 25, 10:00 am",65.1286
"Jan 25, 10:10 am",67.4802
"Jan 25, 10:20 am",69.5252
"Jan 25, 10:30 am",71.556
"Jan 25, 10:40 am",73.1801
"Jan 25, 10:50 am",74.9278
"Jan 25, 11:00 am",76.2335
"Jan 25, 11:10 am",77.6589
"Jan 25, 11:20 am",78.6553
"Jan 25, 11:30 am",79.6837
"Jan 25, 11:40 am",80.5627
"Jan 25, 11:50 am",81.0575
"Jan 25, 12:00 pm",81.5836
"Jan 25, 12:10 pm",82.0388
"Jan 25, 12:20 pm",82.2967
"Jan 25, 12:30 pm",82.171
"Jan 25, 12:40 pm",82.1254
"Jan 25, 12:50 pm",81.9616
"Jan 25, 01:00 pm",81.435
"Jan 25, 01:10 pm",80.9699
"Jan 25, 01:20 pm",80.3222
"Jan 25, 01:30 pm",79.5271
"Jan 25, 01:40 pm",78.3573
"Jan 25, 01:50 pm",77.2226
"Jan 25, 02:00 pm",75.9289
"Jan 25, 02:10 pm",74.6313
"Jan 25, 02:20 pm",72.9736
"Jan 25, 02:30 pm",71.2979
"Jan 25, 02:40 pm",69.3633
"Jan 25, 02:50 pm",67.2111
"Jan 25, 03:00 pm",64.9928
"Jan 25, 03:10 pm",62.5445
"Jan 25, 03:20 pm",59.8971
"Jan 25, 03:30 pm",57.0949
"Jan 25, 03:40 pm",54.1327
"Jan 25, 03:50 pm",51.32
"Jan 25, 04:00 pm",48.0543
"Jan 25, 04:10 pm",44.6207
"Jan 25, 04:20 pm",40.7854
"Jan 25, 04:30 pm",36.6331
"Jan 25, 04:40 pm",32.359
"Jan 25, 04:50 pm",27.9886
"Jan 25, 05:00 pm",23.4245
"Jan 25, 05:10 pm",18.7963
"Jan 25, 05:20 pm",14.4186
"Jan 25, 05:30 pm",9.85544
"Jan 25, 05:40 pm",3.99674
"Jan 25, 05:50 pm",1.40606
"Jan 25, 06:00 pm",-0
"Jan 25, 06:10 pm",0
"Jan 25, 06:20 pm",0
"Jan 25, 06:30 pm",0
"Jan 25, 06:40 pm",0
"Jan 25, 06:50 pm",0
"Jan 25, 07:00 pm",0
"Jan 25, 07:10 pm",0
"Jan 25, 07:20 pm",0
"Jan 25, 07:30 pm",0
"Jan 25, 07:40 pm",0
"Jan 25, 07:50 pm",0
"Jan 25, 08:00 pm",0
"Jan 25, 08:10 pm",0
"Jan 25, 08:20 pm",0
"Jan 25, 08:30 pm",0
"Jan 25, 08:40 pm",0
"Jan 25, 08:50 pm",0
"Jan 25, 09:00 pm",0
"Jan 25, 09:10 pm",0
"Jan 25, 09:20 pm",0
"Jan 25, 09:30 pm",0
"Jan 25, 09:40 pm",0
"Jan 25, 09:50 pm",0
"Jan 25, 10:00 pm",0
"Jan 25, 10:10 pm",0
"Jan 25, 10:20 pm",0
"Jan 25, 10:30 pm",0
"Jan 25, 10:40 pm",0
"Jan 25, 10:50 pm",0
"Jan 25, 11:00 pm",0
"Jan 25, 11:10 pm",0
"Jan 25, 11:20 pm",0
"Jan 25, 11:30 pm",0
"Jan 25, 11:40 pm",0
"Jan 25, 11:50 pm",0
"Jan 26, 12:00 am",0
"Jan 26, 12:10 am",0
"Jan 26, 12:20 am",0
"Jan 26, 12:30 am",0
"Jan 26, 12:40 am",0
"Jan 26, 12:50 am",0
"Jan 26, 01:00 am",0
"Jan 26, 01:10 am",0
"Jan 26, 01:20 am",0
"Jan 26, 01:30 am",0
"Jan 26, 01:40 am",0
"Jan 26, 01:50 am",0
"Jan 26, 02:00 am",0
"Jan 26, 02:10 am",0
"Jan 26, 02:20 am",0
"Jan 26, 02:30 am",0
"Jan 26, 02:40 am",0
"Jan 26, 02:50 am",0
"Jan 26, 03:00 am",0
"Jan 26, 03:10 am",0
"Jan 26, 03:20 am",0
"Jan 26, 03:30 am",0
"Jan 26, 03:40 am",0
"Jan 26, 03:50 am",0
"Jan 26, 04:00 am",0
"Jan 26, 04:10 am",0
"Jan 26, 04:20 am",0
"Jan 26, 04:30 am",0
"Jan 26, 04:40 am",0
"Jan 26, 04:50 am",0
"Jan 26, 05:00 am",0
"Jan 26, 05:10 am",0
"Jan 26, 05:20 am",0
"Jan 26, 05:30 am",0
"Jan 26, 05:40 am",0
"Jan 26, 05:50 am",0
"Jan 26, 06:00 am",0
"Jan 26, 06:10 am",0
"Jan 26, 06:20 am",0
"Jan 26, 06:30 am",0
"Jan 26, 06:40 am",0
"Jan 26, 06:50 am",0
"Jan 26, 07:00 am",0
"Jan 26, 07:10 am",1.17845
"Jan 26, 07:20 am",3.47309
"Jan 26, 07:30 am",9.02397
"Jan 26, 07:40 am",13.734
"Jan 26, 07:50 am",18.3599
"Jan 26, 08:00 am",23.0117
"Jan 26, 08:10 am",27.6656
"Jan 26, 08:20 am",32.4016
"Jan 26, 08:30 am",36.7118
"Jan 26, 08:40 am",41.0502
"Jan 26, 08:50 am",45.093
"Jan 26, 09:00 am",48.3404
"Jan 26, 09:10 am",51.7177
"Jan 26, 09:20 am",54.8171
"Jan 26, 09:30 am",57.8646
"Jan 26, 09:40 am",60.6291
"Jan 26, 09:50 am",63.3244
"Jan 26, 10:00 am",65.844
"Jan 26, 10:10 am",68.1047
"Jan 26, 10:20 am",70.194
"Jan 26, 10:30 am",72.1373
"Jan 26, 10:40 am",73.9072
"Jan 26, 10:50 am",75.4279
"Jan 26, 11:00 am",76.8116
"Jan 26, 11:10 am",78.2224
"Jan 26, 11:20 am",79.3702
"Jan 26, 11:30 am",80.4167
"Jan 26, 11:40 am",81.193
"Jan 26, 11:50 am",81.9172
"Jan 26, 12:00 pm",82.3887
"Jan 26, 12:10 pm",82.9834
"Jan 26, 12:20 pm",83.2144
"Jan 26, 12:30 pm",83.3956
"Jan 26, 12:40 pm",83.3835
"Jan 26, 12:50 pm",83.2835
"Jan 26, 01:00 pm",82.8115
"Jan 26, 01:10 pm",82.3922
"Jan 26, 01:20 pm",81.8437
"Jan 26, 01:30 pm",81.0183
"Jan 26, 01:40 pm",79.9687
"Jan 26, 01:50 pm",78.91
"Jan 26, 02:00 pm",77.6411
"Jan 26, 02:10 pm",76.0913
"Jan 26, 02:20 pm",74.481
"Jan 26, 02:30 pm",72.6639
"Jan 26, 02:40 pm",70.7303
"Jan 26, 02:50 pm",68.5835
"Jan 26, 03:00 pm",66.2547
"Jan 26, 03:10 pm",63.6809
"Jan 26, 03:20 pm",61.0759
"Jan 26, 03:30 pm",58.2857
"Jan 26, 03:40 pm",55.1549
"Jan 26, 03:50 pm",52.0904
"Jan 26, 04:00 pm",49.0156
"Jan 26, 04:10 pm",45.4977
"Jan 26, 04:20 pm",41.6089
"Jan 26, 04:30 pm",37.4993
"Jan 26, 04:40 pm",33.1125
"Jan 26, 04:50 pm",28.5732
"Jan 26, 05:00 pm",23.8446
"Jan 26, 05:10 pm",19.2418
"Jan 26, 05:20 pm",14.6733
"Jan 26, 05:30 pm",10.2881
"Jan 26, 05:40 pm",4.60653
"Jan 26, 05:50 pm",1.59257
"Jan 26, 06:00 pm",-0
"Jan 26, 06:10 pm",0
"Jan 26, 06:20 pm",0
"Jan 26, 06:30 pm",0
"Jan 26, 06:40 pm",0
"Jan 26, 06:50 pm",0
"Jan 26, 07:00 pm",0
"Jan 26, 07:10 pm",0
"Jan 26, 07:20 pm",0
"Jan 26, 07:30 pm",0
"Jan 26, 07:40 pm",0
"Jan 26, 07:50 pm",0
"Jan 26, 08:00 pm",0
"Jan 26, 08:10 pm",0
"Jan 26, 08:20 pm",0
"Jan 26, 08:30 pm",0
"Jan 26, 08:40 pm",0
"Jan 26, 08:50 pm",0
"Jan 26, 09:00 pm",0
"Jan 26, 09:10 pm",0
"Jan 26, 09:20 pm",0
"Jan 26, 09:30 pm",0
"Jan 26, 09:40 pm",0
"Jan 26, 09:50 pm",0
"Jan 26, 10:00 pm",0
"Jan 26, 10:10 pm",0
"Jan 26, 10:20 pm",0
"Jan 26, 10:30 pm",0
"Jan 26, 10:40 pm",0
"Jan 26, 10:50 pm",0
"Jan 26, 11:00 pm",0
"Jan 26, 11:10 pm",0
"Jan 26, 11:20 pm",0
"Jan 26, 11:30 pm",0
"Jan 26, 11:40 pm",0
"Jan 26, 11:50 pm",0
"Jan 27, 12:00 am",0
"Jan 27, 12:10 am",0
"Jan 27, 12:20 am",0
"Jan 27, 12:30 am",0
"Jan 27, 12:40 am",0
"Jan 27, 12:50 am",0
"Jan 27, 01:00 am",0
"Jan 27, 01:10 am",0
"Jan 27, 01:20 am",0
"Jan 27, 01:30 am",0
"Jan 27, 01:40 am",0
"Jan 27, 01:50 am",0
"Jan 27, 02:00 am",0
"Jan 27, 02:10 am",0
"Jan 27, 02:20 am",0
"Jan 27, 02:30 am",0
"Jan 27, 02:40 am",0
"Jan 27, 02:50 am",0
"Jan 27, 03:00 am",0
"Jan 27, 03:10 am",0
"Jan 27, 03:20 am",0
"Jan 27, 03:30 am",0
"Jan 27, 03:40 am",0
"Jan 27, 03:50 am",0
"Jan 27, 04:00 am",0
"Jan 27, 04:10 am",0
"Jan 27, 04:20 am",0
"Jan 27, 04:30 am",0
"Jan 27, 04:40 am",0
"Jan 27, 04:50 am",0
"Jan 27, 05:00 am",0
"Jan 27, 05:10 am",0
"Jan 27, 05:20 am",0
"Jan 27, 05:30 am",0
"Jan 27, 05:40 am",0
"Jan 27, 05:50 am",0
"Jan 27, 06:00 am",0
"Jan 27, 06:10 am",0
"Jan 27, 06:20 am",0
"Jan 27, 06:30 am",0
"Jan 27, 06:40 am",0
"Jan 27, 06:50 am",0
"Jan 27, 07:00 am",-0
"Jan 27, 07:10 am",1.27256
"Jan 27, 07:20 am",3.61237
"Jan 27, 07:30 am",9.25957
"Jan 27, 07:40 am",14.0353
"Jan 27, 07:50 am",18.7543
"Jan 27, 08:00 am",23.5042
"Jan 27, 08:10 am",28.2901
"Jan 27, 08:20 am",32.9958
"Jan 27, 08:30 am",37.532
"Jan 27, 08:40 am",41.8924
"Jan 27, 08:50 am",45.9113
"Jan 27, 09:00 am",49.3604
"Jan 27, 09:10 am",52.8347
"Jan 27, 09:20 am",56.3806
"Jan 27, 09:30 am",59.5533
"Jan 27, 09:40 am",62.447
"Jan 27, 09:50 am",65.2701
"Jan 27, 10:00 am",67.9031
"Jan 27, 10:10 am",70.2885
"Jan 27, 10:20 am",72.5964
"Jan 27, 10:30 am",74.6356
"Jan 27, 10:40 am",76.5874
"Jan 27, 10:50 am",78.3212
"Jan 27, 11:00 am",79.8064
"Jan 27, 11:10 am",81.1515
"Jan 27, 11:20 am",82.2417
"Jan 27, 11:30 am",83.3546
"Jan 27, 11:40 am",84.126
"Jan 27, 11:50 am",84.819
"Jan 27, 12:00 pm",85.3096
"Jan 27, 12:10 pm",85.6809
"Jan 27, 12:20 pm",85.8359
"Jan 27, 12:30 pm",85.8245
"Jan 27, 12:40 pm",85.6602
"Jan 27, 12:50 pm",85.3014
"Jan 27, 01:00 pm",84.7999
"Jan 27, 01:10 pm",84.2383
"Jan 27, 01:20 pm",83.5517
"Jan 27, 01:30 pm",82.5551
"Jan 27, 01:40 pm",81.4509
"Jan 27, 01:50 pm",80.2646
"Jan 27, 02:00 pm",78.8752
"Jan 27, 02:10 pm",77.3026
"Jan 27, 02:20 pm",75.7143
"Jan 27, 02:30 pm",73.8487
"Jan 27, 02:40 pm",71.6874
"Jan 27, 02:50 pm",69.4902
"Jan 27, 03:00 pm",67.1312
"Jan 27, 03:10 pm",64.701
"Jan 27, 03:20 pm",61.8976
"Jan 27, 03:30 pm",59.0804
"Jan 27, 03:40 pm",56.0114
"Jan 27, 03:50 pm",52.8174
"Jan 27, 04:00 pm",49.7787
"Jan 27, 04:10 pm",46.1496
"Jan 27, 04:20 pm",42.3324
"Jan 27, 04:30 pm",38.0616
"Jan 27, 04:40 pm",33.8361
"Jan 27, 04:50 pm",29.2507
"Jan 27, 05:00 pm",24.5459
"Jan 27, 05:10 pm",19.8719
"Jan 27, 05:20 pm",15.1908
"Jan 27, 05:30 pm",10.7483
"Jan 27, 05:40 pm",5.1446
"Jan 27, 05:50 pm",1.69036
"Jan 27, 06:00 pm",-0
"Jan 27, 06:10 pm",0
"Jan 27, 06:20 pm",0
"Jan 27, 06:30 pm",0
"Jan 27, 06:40 pm",0
"Jan 27, 06:50 pm",0
"Jan 27, 07:00 pm",0
"Jan 27, 07:10 pm",0
"Jan 27, 07:20 pm",0
"Jan 27, 07:30 pm",0
"Jan 27, 07:40 pm",0
"Jan 27, 07:50 pm",0
"Jan 27, 08:00 pm",0
"Jan 27, 08:10 pm",0
"Jan 27, 08:20 pm",0
"Jan 27, 08:30 pm",0
"Jan 27, 08:40 pm",0
"Jan 27, 08:50 pm",0
"Jan 27, 09:00 pm",0
"Jan 27, 09:10 pm",0
"Jan 27, 09:20 pm",0
"Jan 27, 09:30 pm",0
"Jan 27, 09:40 pm",0
"Jan 27, 09:50 pm",0
"Jan 27, 10:00 pm",0
"Jan 27, 10:10 pm",0
"Jan 27, 10:20 pm",0
"Jan 27, 10:30 pm",0
"Jan 27, 10:40 pm",0
"Jan 27, 10:50 pm",0
"Jan 27, 11:00 pm",0
"Jan 27, 11:10 pm",0
"Jan 27, 11:20 pm",0
"Jan 27, 11:30 pm",0
"Jan 27, 11:40 pm",0
"Jan 27, 11:50 pm",0
"Jan 28, 12:00 am",0
"Jan 28, 12:10 am",0
"Jan 28, 12:20 am",0
"Jan 28, 12:30 am",0
"Jan 28, 12:40 am",0
"Jan 28, 12:50 am",0
"Jan 28, 01:00 am",0
"Jan 28, 01:10 am",0
"Jan 28, 01:20 am",0
"Jan 28, 01:30 am",0
"Jan 28, 01:40 am",0
"Jan 28, 01:50 am",0
"Jan 28, 02:00 am",0
"Jan 28, 02:10 am",0
"Jan 28, 02:20 am",0
"Jan 28, 02:30 am",0
"Jan 28, 02:40 am",0
"Jan 28, 02:50 am",0
"Jan 28, 03:00 am",0
"Jan 28, 03:10 am",0
"Jan 28, 03:20 am",0
"Jan 28, 03:30 am",0
"Jan 28, 03:40 am",0
"Jan 28, 03:50 am",0
"Jan 28, 04:00 am",0
"Jan 28, 04:10 am",0
"Jan 28, 04:20 am",0
"Jan 28, 04:30 am",0
"Jan 28, 04:40 am",0
"Jan 28, 04:50 am",0
"Jan 28, 05:00 am",0
"Jan 28, 05:10 am",0
"Jan 28, 05:20 am",0
"Jan 28, 05:30 am",0
"Jan 28, 05:40 am",0
"Jan 28, 05:50 am",0
"Jan 28, 06:00 am",0
"Jan 28, 06:10 am",0
"Jan 28, 06:20 am",0
"Jan 28, 06:30 am",0
"Jan 28, 06:40 am",0
"Jan 28, 06:50 am",0
"Jan 28, 07:00 am",-0
"Jan 28, 07:10 am",1.38405
"Jan 28, 07:20 am",3.72796
"Jan 28, 07:30 am",9.68476
"Jan 28, 07:40 am",14.5084
"Jan 28, 07:50 am",19.3798
"Jan 28, 08:00 am",24.1975
"Jan 28, 08:10 am",29.0027
"Jan 28, 08:20 am",33.6601
"Jan 28, 08:30 am",38.209
"Jan 28, 08:40 am",42.5747
"Jan 28, 08:50 am",46.679
"Jan 28, 09:00 am",50.0448
"Jan 28, 09:10 am",53.4574
"Jan 28, 09:20 am",56.6393
"Jan 28, 09:30 am",59.663
"Jan 28, 09:40 am",62.5302
"Jan 28, 09:50 am",65.1071
"Jan 28, 10:00 am",67.6058
"Jan 28, 10:10 am",69.4888
"Jan 28, 10:20 am",71.4805
"Jan 28, 10:30 am",73.4348
"Jan 28, 10:40 am",75.0592
"Jan 28, 10:50 am",76.54
"Jan 28, 11:00 am",77.7723
"Jan 28, 11:10 am",79.1463
"Jan 28, 11:20 am",80.1388
"Jan 28, 11:30 am",81.1776
"Jan 28, 11:40 am",81.915
"Jan 28, 11:50 am",82.5691
"Jan 28, 12:00 pm",82.9228
"Jan 28, 12:10 pm",83.3359
"Jan 28, 12:20 pm",83.4999
"Jan 28, 12:30 pm",83.6862
"Jan 28, 12:40 pm",83.5351
"Jan 28, 12:50 pm",82.952
"Jan 28, 01:00 pm",82.5759
"Jan 28, 01:10 pm",82.117
"Jan 28, 01:20 pm",81.3341
"Jan 28, 01:30 pm",80.5757
"Jan 28, 01:40 pm",79.5399
"Jan 28, 01:50 pm",78.3474
"Jan 28, 02:00 pm",77.0577
"Jan 28, 02:10 pm",75.5772
"Jan 28, 02:20 pm",73.9562
"Jan 28, 02:30 pm",72.1954
"Jan 28, 02:40 pm",69.9969
"Jan 28, 02:50 pm",67.888
"Jan 28, 03:00 pm",65.5701
"Jan 28, 03:10 pm",63.2149
"Jan 28, 03:20 pm",60.6377
"Jan 28, 03:30 pm",57.8674
"Jan 28, 03:40 pm",54.9599
"Jan 28, 03:50 pm",51.8892
"Jan 28, 04:00 pm",48.6829
"Jan 28, 04:10 pm",45.1579
"Jan 28, 04:20 pm",41.4658
"Jan 28, 04:30 pm",37.4097
"Jan 28, 04:40 pm",33.0573
"Jan 28, 04:50 pm",28.5762
"Jan 28, 05:00 pm",24.0685
"Jan 28, 05:10 pm",19.4386
"Jan 28, 05:20 pm",15.0774
"Jan 28, 05:30 pm",10.6225
"Jan 28, 05:40 pm",5.38206
"Jan 28, 05:50 pm",1.67541
"Jan 28, 06:00 pm",-0
"Jan 28, 06:10 pm",0
"Jan 28, 06:20 pm",0
"Jan 28, 06:30 pm",0
"Jan 28, 06:40 pm",0
"Jan 28, 06:50 pm",0
"Jan 28, 07:00 pm",0
"Jan 28, 07:10 pm",0
"Jan 28, 07:20 pm",0
"Jan 28, 07:30 pm",0
"Jan 28, 07:40 pm",0
"Jan 28, 07:50 pm",0
"Jan 28, 08:00 pm",0
"Jan 28, 08:10 pm",0
"Jan 28, 08:20 pm",0
"Jan 28, 08:30 pm",0
"Jan 28, 08:40 pm",0
"Jan 28, 08:50 pm",0
"Jan 28, 09:00 pm",0
"Jan 28, 09:10 pm",0
"Jan 28, 09:20 pm",0
"Jan 28, 09:30 pm",0
"Jan 28, 09:40 pm",0
"Jan 28, 09:50 pm",0
"Jan 28, 10:00 pm",0
"Jan 28, 10:10 pm",0
"Jan 28, 10:20 pm",0
"Jan 28, 10:30 pm",0
"Jan 28, 10:40 pm",0
"Jan 28, 10:50 pm",0
"Jan 28, 11:00 pm",0
"Jan 28, 11:10 pm",0
"Jan 28, 11:20 pm",0
"Jan 28, 11:30 pm",0
"Jan 28, 11:40 pm",0
"Jan 28, 11:50 pm",0
"Jan 29, 12:00 am",0
"Jan 29, 12:10 am",0
"Jan 29, 12:20 am",0
"Jan 29, 12:30 am",0
"Jan 29, 12:40 am",0
"Jan 29, 12:50 am",0
"Jan 29, 01:00 am",0
"Jan 29, 01:10 am",0
"Jan 29, 01:20 am",0
"Jan 29, 01:30 am",0
"Jan 29, 01:40 am",0
"Jan 29, 01:50 am",0
"Jan 29, 02:00 am",0
"Jan 29, 02:10 am",0
"Jan 29, 02:20 am",0
"Jan 29, 02:30 am",0
"Jan 29, 02:40 am",0
"Jan 29, 02:50 am",0
"Jan 29, 03:00 am",0
"Jan 29, 03:10 am",0
"Jan 29, 03:20 am",0
"Jan 29, 03:30 am",0
"Jan 29, 03:40 am",0
"Jan 29, 03:50 am",0
"Jan 29, 04:00 am",0
"Jan 29, 04:10 am",0
"Jan 29, 04:20 am",0
"Jan 29, 04:30 am",0
"Jan 29, 04:40 am",0
"Jan 29, 04:50 am",0
"Jan 29, 05:00 am",0
"Jan 29, 05:10 am",0
"Jan 29, 05:20 am",0
"Jan 29, 05:30 am",0
"Jan 29, 05:40 am",0
"Jan 29, 05:50 am",0
"Jan 29, 06:00 am",0
"Jan 29, 06:10 am",0
"Jan 29, 06:20 am",0
"Jan 29, 06:30 am",0
"Jan 29, 06:40 am",0
"Jan 29, 06:50 am",0
"Jan 29, 07:00 am",-0
"Jan 29, 07:10 am",1.07157
