timestamp,wind_kw,load_kw,Temperature,DHI,DNI,GHI,Pressure,Wind Speed,pv_kw
10/31/2014 20,28403.7,11944.0,11.7,0,0,0,894,2.0,0.0
10/31/2014 21,25322.5,11527.0,11.4,0,0,0,893,2.3,0.0
10/31/2014 22,25786.7,11024.0,11.1,0,0,0,893,3.0,0.0
10/31/2014 23,15398.3,10271.0,10.5,0,0,0,892,3.5,0.0
11/1/2014 00,40053.4,9708.0,10.1,0,0,0,892,3.6,0.0
11/1/2014 01,40053.4,9423.0,10.2,0,0,0,892,3.7,0.0
11/1/2014 02,26441.2,9094.0,10.2,0,0,0,892,4.3,0.0
11/1/2014 03,27375.1,8945.0,9.5,0,0,0,892,4.7,0.0
11/1/2014 04,38901.4,8932.0,8.4,0,0,0,893,4.8,0.0
11/1/2014 05,39654.6,8910.0,7.4,0,0,0,894,4.6,0.0
11/1/2014 06,40053.4,9284.0,6.9,18,243,28,895,4.4,2652.3
11/1/2014 07,40053.4,9507.0,7.3,51,672,207,895,4.7,27898.4
11/1/2014 08,40053.4,9817.0,8.3,215,280,327,896,5.0,35637.0
11/1/2014 09,39705.9,10073.0,9.2,251,285,401,896,5.2,43390.5
11/1/2014 10,39757.8,10290.0,9.7,93,920,654,896,5.2,74463.7
11/1/2014 11,40053.4,10355.0,10.3,95,934,694,896,5.1,74463.7
11/1/2014 12,40053.4,10100.0,10.9,87,938,669,895,5.2,74463.7
11/1/2014 13,40053.4,9995.0,10.9,115,821,563,895,5.3,66918.5
11/1/2014 14,40053.4,9922.0,10.1,95,761,418,896,5.2,52300.4
11/1/2014 15,40053.4,9859.0,8.9,69,627,235,896,4.9,30932.3
11/1/2014 16,39140.7,9904.0,7.4,30,280,52,896,4.3,5954.38
11/1/2014 17,40053.4,10102.0,6.3,0,0,0,896,4.0,0.0
11/1/2014 18,40053.4,11136.0,5.8,0,0,0,896,4.0,0.0
11/1/2014 19,40053.4,11317.0,5.5,0,0,0,897,4.1,0.0
11/1/2014 20,40053.4,11125.0,5.3,0,0,0,897,4.2,0.0
11/1/2014 21,40053.4,10733.0,5.1,0,0,0,897,4.1,0.0
11/1/2014 22,40053.4,10222.0,5.0,0,0,0,897,3.9,0.0
11/1/2014 23,39408.5,9550.0,4.7,0,0,0,897,3.5,0.0
11/2/2014 00,38258.8,9072.0,4.4,0,0,0,897,3.2,0.0
11/2/2014 01,36414.6,8505.0,4.3,0,0,0,897,2.9,0.0
11/2/2014 02,32547.4,8239.0,4.5,0,0,0,897,2.4,0.0
11/2/2014 03,28246.2,8144.0,4.6,0,0,0,898,1.8,0.0
11/2/2014 04,15494.2,8193.0,4.3,0,0,0,898,1.6,0.0
11/2/2014 05,9144.77,8414.0,3.9,0,0,0,899,1.6,0.0
11/2/2014 06,6504.8,8501.0,5.0,17,204,25,900,2.1,2294.27
11/2/2014 07,8909.52,8666.0,7.9,53,655,203,900,2.6,27112.7
11/2/2014 08,9114.7,9028.0,11.0,71,822,395,901,2.4,49623.7
11/2/2014 09,0.0,9266.0,13.2,80,902,552,901,1.8,63958.3
11/2/2014 10,0.0,9420.0,14.6,84,944,656,900,1.7,73004.7
11/2/2014 11,1997.95,9512.0,15.3,85,958,696,900,2.1,74463.7
11/2/2014 12,0.0,9569.0,15.5,83,950,668,900,2.6,74463.7
11/2/2014 13,0.0,9586.0,15.1,75,929,578,900,2.9,67143.2
11/2/2014 14,0.0,9565.0,14.4,67,858,428,900,2.9,52828.7
11/2/2014 15,0.0,9633.0,13.1,52,723,241,900,2.8,31748.5
11/2/2014 16,3693.69,10055.0,10.8,24,374,52,901,2.2,6247.03
11/2/2014 17,9600.29,11282.0,8.6,0,0,0,901,1.8,0.0
11/2/2014 18,8799.74,11600.0,7.5,0,0,0,902,1.7,0.0
11/2/2014 19,10709.6,11423.0,6.7,0,0,0,902,1.4,0.0
11/2/2014 20,20704.1,11036.0,5.9,0,0,0,902,1.1,0.0
11/2/2014 21,2345.04,10372.0,5.3,0,0,0,902,1.1,0.0
11/2/2014 22,207.931,9722.0,5.1,0,0,0,903,1.2,0.0
11/2/2014 23,0.0,9104.0,4.9,0,0,0,903,1.3,0.0
11/3/2014 00,0.0,8406.0,4.7,0,0,0,903,1.4,0.0
11/3/2014 01,0.0,8579.0,4.6,0,0,0,903,1.3,0.0
11/3/2014 02,0.0,8516.0,4.4,0,0,0,904,1.3,0.0
11/3/2014 03,8189.72,8561.0,3.7,0,0,0,904,1.4,0.0
11/3/2014 04,25158.5,8715.0,2.9,0,0,0,905,1.5,0.0
11/3/2014 05,28372.2,9451.0,2.2,0,0,0,905,1.5,0.0
11/3/2014 06,29927.6,10265.0,3.5,15,324,27,905,1.5,3018.67
11/3/2014 07,28408.0,10766.0,7.0,44,754,214,906,2.2,29363.9
11/3/2014 08,13072.6,11083.0,10.5,59,899,410,906,3.1,52255.8
11/3/2014 09,11524.7,11232.0,13.2,68,968,570,906,2.9,67521.6
11/3/2014 10,10160.8,11415.0,15.4,76,995,675,906,2.3,74463.7
11/3/2014 11,4079.91,11524.0,16.9,81,990,708,906,1.8,74463.7
11/3/2014 12,1059.67,11671.0,17.7,82,978,680,905,1.6,74463.7
11/3/2014 13,0.0,11811.0,18.3,76,949,586,905,1.5,65980.4
11/3/2014 14,0.0,11814.0,18.1,67,877,433,905,1.3,51823.7
11/3/2014 15,0.0,11831.0,16.4,53,739,243,905,0.7,31247.3
11/3/2014 16,0.0,12028.0,13.4,24,371,51,905,0.3,5809.9
11/3/2014 17,1527.32,12917.0,11.5,0,0,0,906,0.4,0.0
11/3/2014 18,0.0,13067.0,10.8,0,0,0,907,0.6,0.0
11/3/2014 19,0.0,12812.0,10.1,0,0,0,907,0.8,0.0
11/3/2014 20,0.0,12320.0,9.4,0,0,0,907,1.0,0.0
11/3/2014 21,0.0,11520.0,8.7,0,0,0,907,1.2,0.0
11/3/2014 22,0.0,10665.0,7.8,0,0,0,907,1.3,0.0
11/3/2014 23,0.0,9847.0,7.0,0,0,0,908,1.4,0.0
11/4/2014 00,0.0,9294.0,6.6,0,0,0,908,1.4,0.0
11/4/2014 01,0.0,8978.0,6.6,0,0,0,908,1.4,0.0
11/4/2014 02,0.0,8903.0,6.7,0,0,0,908,1.4,0.0
11/4/2014 03,0.0,8883.0,6.8,0,0,0,908,1.4,0.0
11/4/2014 04,0.0,9130.0,6.9,0,0,0,908,1.4,0.0
11/4/2014 05,0.0,9728.0,6.7,0,0,0,908,1.4,0.0
11/4/2014 06,0.0,10427.0,7.2,15,253,24,909,1.2,2428.37
11/4/2014 07,0.0,10914.0,10.4,46,705,202,909,1.6,27331.4
11/4/2014 08,0.0,11235.0,14.2,61,861,394,910,2.5,49432.8
11/4/2014 09,0.0,11531.0,16.7,70,928,547,910,2.8,64197.0
11/4/2014 10,0.0,11773.0,18.9,77,954,647,910,2.6,72505.6
11/4/2014 11,0.0,11915.0,20.5,80,962,686,909,2.3,74463.7
11/4/2014 12,0.0,12032.0,21.4,80,948,655,909,2.2,71999.9
11/4/2014 13,0.0,12184.0,21.7,76,916,564,908,2.2,63798.9
11/4/2014 14,0.0,12208.0,21.1,67,846,416,908,2.2,50177.9
11/4/2014 15,0.0,12236.0,18.7,51,709,231,908,1.6,29904.6
11/4/2014 16,0.0,12347.0,15.6,23,344,47,908,0.9,5174.23
11/4/2014 17,0.0,13179.0,14.5,0,0,0,908,0.7,0.0
11/4/2014 18,0.0,13228.0,14.3,0,0,0,909,0.5,0.0
11/4/2014 19,0.0,12915.0,13.7,0,0,0,909,0.7,0.0
11/4/2014 20,0.0,12507.0,13.0,0,0,0,909,1.0,0.0
11/4/2014 21,0.0,11711.0,12.5,0,0,0,908,1.2,0.0
11/4/2014 22,0.0,10701.0,12.4,0,0,0,908,1.3,0.0
11/4/2014 23,0.0,9894.0,12.5,0,0,0,908,1.3,0.0
11/5/2014 00,0.0,9527.0,12.6,0,0,0,908,1.3,0.0
11/5/2014 01,0.0,9272.0,12.6,0,0,0,908,1.3,0.0
11/5/2014 02,0.0,9116.0,12.6,0,0,0,908,1.3,0.0
11/5/2014 03,0.0,9079.0,12.5,0,0,0,908,1.2,0.0
11/5/2014 04,0.0,9249.0,12.2,0,0,0,908,1.2,0.0
11/5/2014 05,0.0,9818.0,11.9,0,0,0,908,1.2,0.0
11/5/2014 06,0.0,10686.0,12.5,13,269,22,908,1.1,2308.31
11/5/2014 07,0.0,11143.0,15.3,41,707,195,909,1.5,26201.5
11/5/2014 08,0.0,11473.0,18.9,54,859,383,909,2.7,47667.1
11/5/2014 09,431.426,11902.0,21.6,63,929,537,909,3.8,62777.3
11/5/2014 10,136.282,12291.0,23.4,72,954,638,909,4.3,71861.6
11/5/2014 11,0.0,12710.0,24.3,76,962,677,908,4.4,74463.7
11/5/2014 12,798.384,12929.0,24.5,76,951,649,908,4.3,72528.6
11/5/2014 13,1889.37,13216.0,24.2,71,921,559,908,4.0,64065.9
11/5/2014 14,1160.51,13198.0,23.3,63,859,415,908,3.5,50156.3
11/5/2014 15,815.711,13171.0,20.8,50,720,230,908,2.2,29922.8
11/5/2014 16,689.945,13176.0,17.2,22,351,45,908,1.2,4955.46
11/5/2014 17,928.201,13785.0,15.2,0,0,0,908,1.0,0.0
11/5/2014 18,0.0,13709.0,14.4,0,0,0,909,1.1,0.0
11/5/2014 19,0.0,13295.0,13.7,0,0,0,909,1.2,0.0
11/5/2014 20,0.0,12772.0,13.3,0,0,0,909,1.3,0.0
11/5/2014 21,0.0,11890.0,13.3,0,0,0,909,1.3,0.0
11/5/2014 22,0.0,11051.0,13.4,0,0,0,909,1.4,0.0
11/5/2014 23,0.0,10184.0,13.6,0,0,0,909,1.4,0.0
11/6/2014 00,0.0,9693.0,13.7,0,0,0,909,1.4,0.0
11/6/2014 01,0.0,9397.0,13.7,0,0,0,909,1.4,0.0
11/6/2014 02,0.0,9151.0,13.6,0,0,0,909,1.4,0.0
11/6/2014 03,0.0,9088.0,13.3,0,0,0,909,1.5,0.0
11/6/2014 04,0.0,9256.0,12.9,0,0,0,909,1.5,0.0
11/6/2014 05,0.0,9940.0,12.3,0,0,0,909,1.5,0.0
11/6/2014 06,0.0,10815.0,12.6,14,178,19,910,1.4,1745.64
11/6/2014 07,0.0,11404.0,15.8,48,667,191,910,1.6,25438.4
11/6/2014 08,0.0,11883.0,19.5,64,836,381,910,2.6,47491.7
11/6/2014 09,0.0,12464.0,21.7,73,916,537,910,3.2,62425.4
11/6/2014 10,0.0,13043.0,23.2,76,958,640,910,3.0,71429.8
11/6/2014 11,0.0,13267.0,24.2,77,971,680,909,2.6,74204.3
11/6/2014 12,0.0,13611.0,24.7,75,963,653,908,2.1,71060.1
11/6/2014 13,0.0,14027.0,24.8,69,937,562,908,1.5,62482.8
11/6/2014 14,0.0,14213.0,24.3,61,874,415,908,1.1,48955.1
11/6/2014 15,0.0,14197.0,22.3,47,738,230,908,0.7,29489.0
11/6/2014 16,0.0,13999.0,19.5,21,365,43,908,0.6,4902.67
11/6/2014 17,0.0,14387.0,17.9,0,0,0,908,0.6,0.0
11/6/2014 18,0.0,14207.0,17.5,0,0,0,908,0.5,0.0
11/6/2014 19,0.0,13700.0,17.5,0,0,0,908,0.4,0.0
11/6/2014 20,0.0,13174.0,17.2,0,0,0,909,0.4,0.0
11/6/2014 21,0.0,12350.0,16.8,0,0,0,908,0.5,0.0
11/6/2014 22,0.0,11271.0,15.9,0,0,0,908,0.7,0.0
11/6/2014 23,0.0,10393.0,15.0,0,0,0,908,0.9,0.0
11/7/2014 00,0.0,9717.0,14.4,0,0,0,907,1.1,0.0
11/7/2014 01,0.0,9313.0,13.7,0,0,0,907,1.2,0.0
11/7/2014 02,0.0,9058.0,13.3,0,0,0,907,1.3,0.0
11/7/2014 03,0.0,8987.0,13.1,0,0,0,906,1.2,0.0
11/7/2014 04,0.0,9175.0,13.1,0,0,0,906,1.2,0.0
11/7/2014 05,0.0,9770.0,13.2,0,0,0,907,1.1,0.0
11/7/2014 06,0.0,10493.0,13.8,12,228,18,907,1.0,1902.59
11/7/2014 07,0.0,11065.0,16.3,43,698,190,907,1.1,25605.3
11/7/2014 08,0.0,11580.0,19.7,58,858,379,907,1.3,46774.0
11/7/2014 09,0.0,12187.0,22.5,66,931,534,907,1.3,60582.0
11/7/2014 10,0.0,12760.0,24.4,73,968,639,907,1.2,68971.5
11/7/2014 11,0.0,13218.0,25.6,75,979,679,906,1.0,71395.0
11/7/2014 12,0.0,13524.0,26.2,74,970,651,905,0.8,68553.1
11/7/2014 13,0.0,13886.0,26.4,69,943,561,905,0.9,61343.4
11/7/2014 14,0.0,14120.0,25.7,62,869,411,905,1.2,48481.9
11/7/2014 15,0.0,14038.0,23.0,48,727,226,905,1.0,29114.4
11/7/2014 16,0.0,13770.0,19.0,21,343,41,905,0.8,4637.8
11/7/2014 17,0.0,14109.0,16.9,0,0,0,905,0.8,0.0
11/7/2014 18,1070.16,13784.0,16.4,0,0,0,906,0.6,0.0
11/7/2014 19,370.853,13256.0,15.9,0,0,0,906,0.7,0.0
11/7/2014 20,0.0,12756.0,15.5,0,0,0,906,0.9,0.0
11/7/2014 21,0.0,12077.0,15.1,0,0,0,906,1.1,0.0
11/7/2014 22,0.0,11103.0,14.8,0,0,0,906,1.2,0.0
11/7/2014 23,0.0,10211.0,14.5,0,0,0,906,1.2,0.0
11/8/2014 00,0.0,9639.0,14.1,0,0,0,906,1.3,0.0
11/8/2014 01,0.0,9210.0,13.6,0,0,0,906,1.4,0.0
11/8/2014 02,0.0,9226.166666666666,13.3,0,0,0,906,1.5,0.0
11/8/2014 03,0.0,9242.333333333334,13.1,0,0,0,906,1.5,0.0
11/8/2014 04,0.0,9258.5,12.9,0,0,0,906,1.6,0.0
11/8/2014 05,0.0,9274.666666666666,12.5,0,0,0,906,1.6,0.0
11/8/2014 06,0.0,9290.833333333334,13.2,12,141,15,907,1.5,1337.45
11/8/2014 07,0.0,9307.0,17.0,48,635,179,907,1.7,24056.4
11/8/2014 08,0.0,9832.666666666666,21.6,66,809,366,907,2.6,45709.7
11/8/2014 09,0.0,10358.333333333334,24.4,76,890,520,907,3.3,60265.9
11/8/2014 10,0.0,10884.0,26.0,81,930,622,907,3.4,69284.9
11/8/2014 11,0.0,11267.0,26.9,84,941,660,906,3.3,72404.0
11/8/2014 12,11.6589,11597.0,27.3,83,928,631,906,3.2,69603.5
11/8/2014 13,396.704,11888.0,27.1,79,891,541,905,3.1,61321.9
11/8/2014 14,0.0,12040.5,26.3,70,817,396,905,2.7,47711.8
11/8/2014 15,0.0,12193.0,23.4,54,665,213,905,1.7,27627.7
11/8/2014 16,0.0,12464.0,19.7,21,0,21,905,1.1,1013.89
11/8/2014 17,314.161,12735.0,18.0,0,0,0,905,1.2,0.0
11/8/2014 18,0.0,12780.0,17.5,0,0,0,905,1.1,0.0
11/8/2014 19,0.0,12450.0,17.0,0,0,0,905,1.0,0.0
11/8/2014 20,0.0,11990.0,16.6,0,0,0,905,1.0,0.0
11/8/2014 21,0.0,11374.0,16.1,0,0,0,905,1.1,0.0
11/8/2014 22,0.0,10563.0,15.7,0,0,0,905,1.1,0.0
11/8/2014 23,0.0,9782.0,15.6,0,0,0,905,1.1,0.0
11/9/2014 00,0.0,9105.0,15.6,0,0,0,904,1.1,0.0
11/9/2014 01,0.0,8687.0,15.6,0,0,0,904,1.1,0.0
11/9/2014 02,0.0,8452.0,15.5,0,0,0,903,1.1,0.0
11/9/2014 03,0.0,8312.0,15.5,0,0,0,903,1.1,0.0
11/9/2014 04,0.0,8249.0,15.5,0,0,0,902,1.1,0.0
11/9/2014 05,0.0,8383.0,15.4,0,0,0,902,1.1,0.0
11/9/2014 06,0.0,8412.0,15.7,11,121,13,902,1.0,1116.54
11/9/2014 07,0.0,8526.0,17.8,48,631,176,902,1.0,23573.2
11/9/2014 08,0.0,8930.0,20.9,222,129,269,902,1.1,26247.2
11/9/2014 09,0.0,9378.0,23.6,76,892,517,902,1.2,58635.6
11/9/2014 10,1167.91,9807.0,25.5,80,936,620,901,1.5,67542.8
11/9/2014 11,5022.16,10148.0,26.6,260,636,648,900,1.8,66271.1
11/9/2014 12,6289.41,10430.0,27.1,253,629,622,899,2.2,64437.5
11/9/2014 13,6843.63,10697.0,27.0,74,912,543,898,2.7,61685.9
11/9/2014 14,10930.8,10924.0,26.2,64,845,398,897,3.0,48543.0
11/9/2014 15,13239.5,11124.0,23.3,49,708,217,897,2.3,28624.4
11/9/2014 16,2072.05,11274.0,18.7,19,326,37,897,1.4,4261.31
11/9/2014 17,1715.94,12204.0,15.6,0,0,0,897,1.4,0.0
11/9/2014 18,3515.78,12359.0,14.2,0,0,0,896,1.4,0.0
11/9/2014 19,0.0,12087.0,13.3,0,0,0,896,1.5,0.0
11/9/2014 20,0.0,11634.0,12.8,0,0,0,896,1.6,0.0
11/9/2014 21,0.0,10982.0,12.4,0,0,0,896,1.7,0.0
11/9/2014 22,0.0,10165.0,12.0,0,0,0,895,1.8,0.0
11/9/2014 23,0.0,9381.0,11.6,0,0,0,895,1.9,0.0
11/10/2014 00,0.0,8905.0,11.3,0,0,0,895,2.0,0.0
11/10/2014 01,0.0,8611.0,10.9,0,0,0,895,2.2,0.0
11/10/2014 02,985.16,8429.0,10.5,0,0,0,894,2.2,0.0
11/10/2014 03,1085.87,8427.0,10.1,0,0,0,894,2.1,0.0
11/10/2014 04,0.0,8749.0,9.8,0,0,0,894,1.9,0.0
11/10/2014 05,0.0,9484.0,9.6,0,0,0,894,1.8,0.0
11/10/2014 06,0.0,10319.0,10.9,0,0,0,894,2.0,0.0
11/10/2014 07,0.0,10938.0,14.3,39,710,181,894,2.9,25587.0
11/10/2014 08,0.0,11540.0,17.7,53,869,369,895,4.0,47918.5
11/10/2014 09,0.0,11902.0,20.4,61,948,527,895,4.5,63454.5
11/10/2014 10,65.7295,12179.0,22.5,67,980,629,894,4.6,72615.2
11/10/2014 11,861.849,12344.0,23.6,71,995,673,894,4.5,74463.7
11/10/2014 12,2894.91,12382.0,23.8,71,985,646,894,4.4,73702.4
11/10/2014 13,0.0,12354.857142857143,23.4,68,946,551,894,4.3,64865.7
11/10/2014 14,0.0,12327.714285714286,22.1,61,877,404,894,4.1,50650.5
11/10/2014 15,0.0,12300.57142857143,19.6,47,731,218,894,3.7,29754.6
11/10/2014 16,3678.95,12534.0,16.1,19,322,35,894,3.2,4233.76
11/10/2014 17,0.0,13470.0,13.4,0,0,0,895,2.7,0.0
11/10/2014 18,0.0,13405.0,12.1,0,0,0,895,2.3,0.0
11/10/2014 19,0.0,13103.0,11.5,0,0,0,895,1.8,0.0
11/10/2014 20,0.0,12671.0,11.1,0,0,0,895,1.5,0.0
11/10/2014 21,0.0,11974.0,10.8,0,0,0,895,1.4,0.0
11/10/2014 22,0.0,10995.0,10.4,0,0,0,895,1.3,0.0
11/10/2014 23,744.658,10080.0,10.0,0,0,0,895,1.4,0.0
11/11/2014 00,663.496,9461.0,9.6,0,0,0,895,1.4,0.0
11/11/2014 01,0.0,9095.0,9.2,0,0,0,895,1.5,0.0
11/11/2014 02,0.0,8903.0,8.9,0,0,0,895,1.6,0.0
11/11/2014 03,0.0,8883.0,8.6,0,0,0,895,1.7,0.0
11/11/2014 04,0.0,9107.0,8.3,0,0,0,896,1.9,0.0
11/11/2014 05,614.416,9728.0,8.3,0,0,0,896,2.1,0.0
11/11/2014 06,0.0,11893.42857142857,9.4,0,0,0,896,2.6,0.0
11/11/2014 07,0.0,11866.285714285714,11.9,50,606,169,896,3.6,23799.1
11/11/2014 08,0.0,11839.142857142857,14.7,220,63,243,896,4.3,23988.4
11/11/2014 09,0.0,11812.0,17.1,251,61,281,896,4.3,26428.9
11/11/2014 10,0.0,12146.0,18.8,213,11,220,896,4.3,18181.0
11/11/2014 11,0.0,12237.0,19.4,323,222,457,896,4.4,45722.0
11/11/2014 12,0.0,12257.0,18.7,311,131,387,896,4.8,37179.6
11/11/2014 13,86.8647,12281.0,17.1,239,28,253,896,5.0,22123.7
11/11/2014 14,0.0,12232.0,15.4,207,66,233,896,4.9,22535.1
11/11/2014 15,0.0,12208.0,14.0,59,0,59,895,4.6,4462.58
11/11/2014 16,0.0,12429.0,12.6,16,0,16,895,4.1,708.814
11/11/2014 17,3215.98,13423.0,11.4,0,0,0,895,3.8,0.0
11/11/2014 18,0.0,13372.0,10.7,0,0,0,896,3.8,0.0
11/11/2014 19,842.999,13075.0,10.1,0,0,0,896,3.8,0.0
11/11/2014 20,1376.45,12665.0,9.6,0,0,0,896,3.5,0.0
11/11/2014 21,937.444,11936.0,9.2,0,0,0,896,3.1,0.0
11/11/2014 22,636.81,10896.0,8.9,0,0,0,896,3.0,0.0
11/11/2014 23,0.0,9998.0,8.6,0,0,0,896,3.0,0.0
11/12/2014 00,0.0,9422.0,8.5,0,0,0,896,3.1,0.0
11/12/2014 01,0.0,9062.0,8.3,0,0,0,896,3.2,0.0
11/12/2014 02,0.0,8811.0,8.1,0,0,0,896,3.1,0.0
11/12/2014 03,0.0,8793.0,7.8,0,0,0,896,2.8,0.0
11/12/2014 04,0.0,9012.0,7.7,0,0,0,897,2.8,0.0
11/12/2014 05,0.0,9690.0,7.8,0,0,0,897,3.0,0.0
11/12/2014 06,0.0,10649.0,8.7,0,0,0,898,3.2,0.0
11/12/2014 07,0.0,11302.0,10.8,52,578,163,898,3.4,23081.5
11/12/2014 08,0.0,11677.0,13.8,70,786,350,898,3.3,46088.9
11/12/2014 09,0.0,11956.0,16.9,78,877,502,898,2.7,60927.3
11/12/2014 10,0.0,12203.0,18.8,81,928,605,898,2.3,69612.0
11/12/2014 11,0.0,12268.0,19.7,84,934,642,898,2.5,72733.3
11/12/2014 12,0.0,12304.0,19.9,82,927,616,897,2.8,70671.7
11/12/2014 13,532.592,12342.0,19.6,73,905,528,897,3.3,63105.5
11/12/2014 14,1125.64,12324.0,18.6,64,834,385,897,3.5,49389.4
11/12/2014 15,2661.9,12359.0,16.5,48,685,205,897,3.4,28405.5
11/12/2014 16,2893.24,12555.0,13.2,18,281,31,897,2.8,3845.1
11/12/2014 17,0.0,13495.0,10.6,0,0,0,898,2.7,0.0
11/12/2014 18,0.0,13496.0,9.5,0,0,0,898,2.9,0.0
11/12/2014 19,5815.38,13178.0,9.1,0,0,0,899,2.9,0.0
11/12/2014 20,24090.7,12738.0,9.0,0,0,0,899,2.7,0.0
11/12/2014 21,16145.6,11972.0,9.1,0,0,0,899,2.7,0.0
11/12/2014 22,30077.4,10963.0,9.5,0,0,0,899,2.9,0.0
11/12/2014 23,16921.9,9997.0,9.8,0,0,0,899,2.9,0.0
11/13/2014 00,34776.3,9346.0,9.9,0,0,0,898,2.9,0.0
11/13/2014 01,14686.0,8984.0,9.9,0,0,0,898,3.1,0.0
11/13/2014 02,2186.6,8779.0,9.7,0,0,0,898,3.3,0.0
11/13/2014 03,0.0,8704.0,9.0,0,0,0,899,3.4,0.0
11/13/2014 04,3474.15,8920.0,8.5,0,0,0,899,3.4,0.0
11/13/2014 05,0.0,9662.0,8.4,0,0,0,899,3.5,0.0
11/13/2014 06,1302.11,10630.0,9.2,0,0,0,900,3.8,0.0
11/13/2014 07,4553.57,11157.0,11.2,61,0,61,900,4.4,4793.99
11/13/2014 08,0.0,11481.0,13.7,69,0,69,900,5.1,5223.45
11/13/2014 09,0.0,11850.0,15.5,116,0,116,900,5.8,9128.07
11/13/2014 10,0.0,12135.0,15.8,342,85,390,900,6.1,37797.1
11/13/2014 11,0.0,12309.0,15.1,87,911,628,900,6.3,74463.7
11/13/2014 12,0.0,12369.0,14.4,242,447,498,899,6.3,56200.8
11/13/2014 13,0.0,12468.0,13.9,174,630,490,899,6.0,58227.0
11/13/2014 14,0.0,12427.0,13.6,195,188,267,899,5.5,28578.4
11/13/2014 15,0.0,12351.0,13.0,113,273,175,899,5.0,20682.2
11/13/2014 16,0.0,12532.0,11.7,20,2,20,899,4.4,1040.98
11/13/2014 17,0.0,13526.0,10.9,0,0,0,899,4.1,0.0
11/13/2014 18,5619.71,13535.0,10.7,0,0,0,899,4.0,0.0
11/13/2014 19,1684.42,13283.0,10.7,0,0,0,899,3.9,0.0
11/13/2014 20,12382.4,12845.0,10.6,0,0,0,900,3.7,0.0
11/13/2014 21,22829.7,12121.0,10.4,0,0,0,900,3.6,0.0
11/13/2014 22,25131.7,11139.0,10.2,0,0,0,899,3.4,0.0
11/13/2014 23,29209.7,10238.0,9.8,0,0,0,899,3.1,0.0
11/14/2014 00,15948.1,9633.0,9.7,0,0,0,899,3.1,0.0
11/14/2014 01,11855.3,9295.0,9.6,0,0,0,899,3.3,0.0
11/14/2014 02,26255.3,9077.0,9.5,0,0,0,898,3.3,0.0
11/14/2014 03,39699.2,8972.0,9.4,0,0,0,898,3.3,0.0
11/14/2014 04,39549.4,9181.0,9.4,0,0,0,899,3.4,0.0
11/14/2014 05,39442.2,9854.0,9.2,0,0,0,899,3.4,0.0
11/14/2014 06,40036.9,10743.0,9.2,0,0,0,900,3.8,0.0
11/14/2014 07,40053.4,11323.0,10.4,46,1,46,900,4.6,3433.61
11/14/2014 08,31475.4,11744.0,12.8,189,222,266,900,5.2,29325.7
11/14/2014 09,15698.2,12102.0,15.2,80,873,496,900,5.4,62168.9
11/14/2014 10,24005.8,12331.0,17.3,81,935,603,900,5.4,72179.3
11/14/2014 11,20120.2,12404.0,18.6,80,957,644,899,5.7,74463.7
11/14/2014 12,25429.7,12433.0,19.0,77,952,619,899,6.1,73682.6
11/14/2014 13,29176.5,12513.0,18.3,71,916,527,899,6.6,64916.7
11/14/2014 14,36832.7,12391.0,16.9,63,846,383,899,6.7,50737.7
11/14/2014 15,40046.8,12248.0,14.9,48,690,202,899,6.3,28791.3
11/14/2014 16,40053.4,12454.0,12.6,17,256,28,899,5.3,3098.56
11/14/2014 17,40053.4,13409.0,10.9,0,0,0,899,4.6,0.0
11/14/2014 18,40053.4,13248.0,9.9,0,0,0,899,4.1,0.0
11/14/2014 19,40053.4,12892.0,9.3,0,0,0,900,4.0,0.0
11/14/2014 20,40053.4,12505.0,8.9,0,0,0,900,4.1,0.0
11/14/2014 21,40053.4,11917.0,8.7,0,0,0,900,4.1,0.0
11/14/2014 22,40053.4,11003.0,8.8,0,0,0,900,4.0,0.0
11/14/2014 23,40053.4,10099.0,8.9,0,0,0,900,3.6,0.0
11/15/2014 00,40053.4,9460.0,8.2,0,0,0,900,3.0,0.0
11/15/2014 01,40040.9,9059.0,7.2,0,0,0,900,2.6,0.0
11/15/2014 02,40053.4,8771.0,6.8,0,0,0,900,2.6,0.0
11/15/2014 03,40053.4,8658.0,6.8,0,0,0,900,2.8,0.0
11/15/2014 04,40053.4,8693.0,6.8,0,0,0,900,3.1,0.0
11/15/2014 05,40053.4,8968.0,6.6,0,0,0,900,3.2,0.0
11/15/2014 06,40053.4,9289.0,7.0,0,0,0,900,3.7,0.0
11/15/2014 07,40053.4,9456.0,8.5,49,561,151,901,4.2,22086.0
11/15/2014 08,40053.4,9949.0,11.2,172,269,265,901,4.5,30500.6
11/15/2014 09,40053.4,10319.0,13.8,77,869,487,901,4.7,61584.7
11/15/2014 10,40053.4,10508.0,15.7,83,911,589,901,4.9,70860.5
11/15/2014 11,40053.4,10624.0,16.7,84,930,629,900,5.3,74463.7
11/15/2014 12,39843.4,10551.0,16.9,81,919,601,900,5.9,72242.6
11/15/2014 13,34233.6,10506.0,16.2,73,894,515,899,6.5,64140.1
11/15/2014 14,7417.22,10547.0,14.7,63,827,374,899,6.8,50109.4
11/15/2014 15,11149.5,10586.0,12.6,47,672,195,899,6.6,28262.0
11/15/2014 16,12851.2,10935.0,10.2,16,244,26,900,6.0,2943.79
11/15/2014 17,38232.2,12036.0,8.7,0,0,0,900,5.8,0.0
