"Time stamp","System power generated | (kW)"
"Jan 28, 10:00 pm",0
"Jan 28, 10:10 pm",0
"Jan 28, 10:20 pm",0
"Jan 28, 10:30 pm",0
"Jan 28, 10:40 pm",0
"Jan 28, 10:50 pm",0
"Jan 28, 11:00 pm",0
"Jan 28, 11:10 pm",0
"Jan 28, 11:20 pm",0
"Jan 28, 11:30 pm",0
"Jan 28, 11:40 pm",0
"Jan 28, 11:50 pm",0
"Jan 29, 12:00 am",0
"Jan 29, 12:10 am",0
"Jan 29, 12:20 am",0
"Jan 29, 12:30 am",0
"Jan 29, 12:40 am",0
"Jan 29, 12:50 am",0
"Jan 29, 01:00 am",0
"Jan 29, 01:10 am",0
"Jan 29, 01:20 am",0
"Jan 29, 01:30 am",0
"Jan 29, 01:40 am",0
"Jan 29, 01:50 am",0
"Jan 29, 02:00 am",0
"Jan 29, 02:10 am",0
"Jan 29, 02:20 am",0
"Jan 29, 02:30 am",0
"Jan 29, 02:40 am",0
"Jan 29, 02:50 am",0
"Jan 29, 03:00 am",0
"Jan 29, 03:10 am",0
"Jan 29, 03:20 am",0
"Jan 29, 03:30 am",0
"Jan 29, 03:40 am",0
"Jan 29, 03:50 am",0
"Jan 29, 04:00 am",0
"Jan 29, 04:10 am",0
"Jan 29, 04:20 am",0
"Jan 29, 04:30 am",0
"Jan 29, 04:40 am",0
"Jan 29, 04:50 am",0
"Jan 29, 05:00 am",0
"Jan 29, 05:10 am",0
"Jan 29, 05:20 am",0
"Jan 29, 05:30 am",0
"Jan 29, 05:40 am",0
"Jan 29, 05:50 am",0
"Jan 29, 06:00 am",0
"Jan 29, 06:10 am",0
"Jan 29, 06:20 am",0
"Jan 29, 06:30 am",0
"Jan 29, 06:40 am",0
"Jan 29, 06:50 am",0
"Jan 29, 07:00 am",-0
"Jan 29, 07:10 am",2884
"Jan 29, 07:20 am",6086.95
"Jan 29, 07:30 am",10539
"Jan 29, 07:40 am",14592.1
"Jan 29, 07:50 am",18518.9
"Jan 29, 08:00 am",22284.3
"Jan 29, 08:10 am",26077.6
"Jan 29, 08:20 am",29630.6
"Jan 29, 08:30 am",33054.6
"Jan 29, 08:40 am",36431.7
"Jan 29, 08:50 am",39345.5
"Jan 29, 09:00 am",41717.3
"Jan 29, 09:10 am",44139.3
"Jan 29, 09:20 am",46428.3
"Jan 29, 09:30 am",48500.9
"Jan 29, 09:40 am",50526.6
"Jan 29, 09:50 am",52310
"Jan 29, 10:00 am",54013.2
"Jan 29, 10:10 am",55551.1
"Jan 29, 10:20 am",56931.4
"Jan 29, 10:30 am",58077.6
"Jan 29, 10:40 am",59225.2
"Jan 29, 10:50 am",60234.7
"Jan 29, 11:00 am",61009
"Jan 29, 11:10 am",61786.3
"Jan 29, 11:20 am",62356.8
"Jan 29, 11:30 am",62788.7
"Jan 29, 11:40 am",63119.4
"Jan 29, 11:50 am",63321.1
"Jan 29, 12:00 pm",63432.5
"Jan 29, 12:10 pm",63434.4
"Jan 29, 12:20 pm",63298.6
"Jan 29, 12:30 pm",63044.3
"Jan 29, 12:40 pm",62471.5
"Jan 29, 12:50 pm",62020.6
"Jan 29, 01:00 pm",61405.5
"Jan 29, 01:10 pm",60641.3
"Jan 29, 01:20 pm",59827.7
"Jan 29, 01:30 pm",58835.7
"Jan 29, 01:40 pm",57612.4
"Jan 29, 01:50 pm",56349.7
"Jan 29, 02:00 pm",54928.5
"Jan 29, 02:10 pm",53467.8
"Jan 29, 02:20 pm",51808
"Jan 29, 02:30 pm",49967.8
"Jan 29, 02:40 pm",48166.6
"Jan 29, 02:50 pm",46106.4
"Jan 29, 03:00 pm",43794.9
"Jan 29, 03:10 pm",41443.3
"Jan 29, 03:20 pm",38847.8
"Jan 29, 03:30 pm",35973.6
"Jan 29, 03:40 pm",32739.7
"Jan 29, 03:50 pm",29363.5
"Jan 29, 04:00 pm",25757.8
"Jan 29, 04:10 pm",22062.7
"Jan 29, 04:20 pm",18117.8
"Jan 29, 04:30 pm",14206.9
"Jan 29, 04:40 pm",10432.8
"Jan 29, 04:50 pm",6144.11
"Jan 29, 05:00 pm",2672.14
"Jan 29, 05:10 pm",-0
"Jan 29, 05:20 pm",0
"Jan 29, 05:30 pm",0
"Jan 29, 05:40 pm",0
"Jan 29, 05:50 pm",0
"Jan 29, 06:00 pm",0
"Jan 29, 06:10 pm",0
"Jan 29, 06:20 pm",0
"Jan 29, 06:30 pm",0
"Jan 29, 06:40 pm",0
"Jan 29, 06:50 pm",0
"Jan 29, 07:00 pm",0
"Jan 29, 07:10 pm",0
"Jan 29, 07:20 pm",0
"Jan 29, 07:30 pm",0
"Jan 29, 07:40 pm",0
"Jan 29, 07:50 pm",0
"Jan 29, 08:00 pm",0
"Jan 29, 08:10 pm",0
"Jan 29, 08:20 pm",0
"Jan 29, 08:30 pm",0
"Jan 29, 08:40 pm",0
"Jan 29, 08:50 pm",0
"Jan 29, 09:00 pm",0
"Jan 29, 09:10 pm",0
"Jan 29, 09:20 pm",0
"Jan 29, 09:30 pm",0
"Jan 29, 09:40 pm",0
"Jan 29, 09:50 pm",0
"Jan 29, 10:00 pm",0
"Jan 29, 10:10 pm",0
"Jan 29, 10:20 pm",0
"Jan 29, 10:30 pm",0
"Jan 29, 10:40 pm",0
"Jan 29, 10:50 pm",0
"Jan 29, 11:00 pm",0
"Jan 29, 11:10 pm",0
"Jan 29, 11:20 pm",0
"Jan 29, 11:30 pm",0
"Jan 29, 11:40 pm",0
"Jan 29, 11:50 pm",0
"Jan 30, 12:00 am",0
"Jan 30, 12:10 am",0
"Jan 30, 12:20 am",0
"Jan 30, 12:30 am",0
"Jan 30, 12:40 am",0
"Jan 30, 12:50 am",0
"Jan 30, 01:00 am",0
"Jan 30, 01:10 am",0
"Jan 30, 01:20 am",0
"Jan 30, 01:30 am",0
"Jan 30, 01:40 am",0
"Jan 30, 01:50 am",0
"Jan 30, 02:00 am",0
"Jan 30, 02:10 am",0
"Jan 30, 02:20 am",0
"Jan 30, 02:30 am",0
"Jan 30, 02:40 am",0
"Jan 30, 02:50 am",0
"Jan 30, 03:00 am",0
"Jan 30, 03:10 am",0
"Jan 30, 03:20 am",0
"Jan 30, 03:30 am",0
"Jan 30, 03:40 am",0
"Jan 30, 03:50 am",0
"Jan 30, 04:00 am",0
"Jan 30, 04:10 am",0
"Jan 30, 04:20 am",0
"Jan 30, 04:30 am",0
"Jan 30, 04:40 am",0
"Jan 30, 04:50 am",0
"Jan 30, 05:00 am",0
"Jan 30, 05:10 am",0
"Jan 30, 05:20 am",0
"Jan 30, 05:30 am",0
"Jan 30, 05:40 am",0
"Jan 30, 05:50 am",0
"Jan 30, 06:00 am",0
"Jan 30, 06:10 am",0
"Jan 30, 06:20 am",0
"Jan 30, 06:30 am",0
"Jan 30, 06:40 am",0
"Jan 30, 06:50 am",0
"Jan 30, 07:00 am",-0
"Jan 30, 07:10 am",3256.22
"Jan 30, 07:20 am",6590.58
"Jan 30, 07:30 am",10808.3
"Jan 30, 07:40 am",14805.7
"Jan 30, 07:50 am",18798.6
"Jan 30, 08:00 am",22708.8
"Jan 30, 08:10 am",26539.7
"Jan 30, 08:20 am",30142.2
"Jan 30, 08:30 am",33603.3
"Jan 30, 08:40 am",36906
"Jan 30, 08:50 am",39925.3
"Jan 30, 09:00 am",42506.9
"Jan 30, 09:10 am",44998.9
"Jan 30, 09:20 am",47320.6
"Jan 30, 09:30 am",49501.1
"Jan 30, 09:40 am",51506.5
"Jan 30, 09:50 am",53331.3
"Jan 30, 10:00 am",55013
"Jan 30, 10:10 am",56514.1
"Jan 30, 10:20 am",57901.8
"Jan 30, 10:30 am",59196.8
"Jan 30, 10:40 am",60233.2
"Jan 30, 10:50 am",61014.1
"Jan 30, 11:00 am",61934.1
"Jan 30, 11:10 am",62599.9
"Jan 30, 11:20 am",63240.2
"Jan 30, 11:30 am",63750.5
"Jan 30, 11:40 am",64082.3
"Jan 30, 11:50 am",64314.9
"Jan 30, 12:00 pm",64427.8
"Jan 30, 12:10 pm",64460.2
"Jan 30, 12:20 pm",64401.8
"Jan 30, 12:30 pm",64157.4
"Jan 30, 12:40 pm",63325
"Jan 30, 12:50 pm",53634.5
"Jan 30, 01:00 pm",54627.8
"Jan 30, 01:10 pm",53618.8
"Jan 30, 01:20 pm",51029.5
"Jan 30, 01:30 pm",51403.6
"Jan 30, 01:40 pm",50470.6
"Jan 30, 01:50 pm",48790.5
"Jan 30, 02:00 pm",42176.3
"Jan 30, 02:10 pm",44100.9
"Jan 30, 02:20 pm",36681.4
"Jan 30, 02:30 pm",31295.5
"Jan 30, 02:40 pm",25446
"Jan 30, 02:50 pm",23049.4
"Jan 30, 03:00 pm",44435
"Jan 30, 03:10 pm",42040.3
"Jan 30, 03:20 pm",39463.7
"Jan 30, 03:30 pm",36496.6
"Jan 30, 03:40 pm",33259.7
"Jan 30, 03:50 pm",29846.5
"Jan 30, 04:00 pm",21567
"Jan 30, 04:10 pm",18777.6
"Jan 30, 04:20 pm",13401.2
"Jan 30, 04:30 pm",8950.67
"Jan 30, 04:40 pm",6794.78
"Jan 30, 04:50 pm",3796.66
"Jan 30, 05:00 pm",1451.7
"Jan 30, 05:10 pm",-0
"Jan 30, 05:20 pm",0
"Jan 30, 05:30 pm",0
"Jan 30, 05:40 pm",0
"Jan 30, 05:50 pm",0
"Jan 30, 06:00 pm",0
"Jan 30, 06:10 pm",0
"Jan 30, 06:20 pm",0
"Jan 30, 06:30 pm",0
"Jan 30, 06:40 pm",0
"Jan 30, 06:50 pm",0
"Jan 30, 07:00 pm",0
"Jan 30, 07:10 pm",0
"Jan 30, 07:20 pm",0
"Jan 30, 07:30 pm",0
"Jan 30, 07:40 pm",0
"Jan 30, 07:50 pm",0
"Jan 30, 08:00 pm",0
"Jan 30, 08:10 pm",0
"Jan 30, 08:20 pm",0
"Jan 30, 08:30 pm",0
"Jan 30, 08:40 pm",0
"Jan 30, 08:50 pm",0
"Jan 30, 09:00 pm",0
"Jan 30, 09:10 pm",0
"Jan 30, 09:20 pm",0
"Jan 30, 09:30 pm",0
"Jan 30, 09:40 pm",0
"Jan 30, 09:50 pm",0
"Jan 30, 10:00 pm",0
"Jan 30, 10:10 pm",0
"Jan 30, 10:20 pm",0
"Jan 30, 10:30 pm",0
"Jan 30, 10:40 pm",0
"Jan 30, 10:50 pm",0
"Jan 30, 11:00 pm",0
"Jan 30, 11:10 pm",0
"Jan 30, 11:20 pm",0
"Jan 30, 11:30 pm",0
"Jan 30, 11:40 pm",0
"Jan 30, 11:50 pm",0
"Jan 31, 12:00 am",0
"Jan 31, 12:10 am",0
"Jan 31, 12:20 am",0
"Jan 31, 12:30 am",0
"Jan 31, 12:40 am",0
"Jan 31, 12:50 am",0
"Jan 31, 01:00 am",0
"Jan 31, 01:10 am",0
"Jan 31, 01:20 am",0
"Jan 31, 01:30 am",0
"Jan 31, 01:40 am",0
"Jan 31, 01:50 am",0
"Jan 31, 02:00 am",0
"Jan 31, 02:10 am",0
"Jan 31, 02:20 am",0
"Jan 31, 02:30 am",0
"Jan 31, 02:40 am",0
"Jan 31, 02:50 am",0
"Jan 31, 03:00 am",0
"Jan 31, 03:10 am",0
"Jan 31, 03:20 am",0
"Jan 31, 03:30 am",0
"Jan 31, 03:40 am",0
"Jan 31, 03:50 am",0
"Jan 31, 04:00 am",0
"Jan 31, 04:10 am",0
"Jan 31, 04:20 am",0
"Jan 31, 04:30 am",0
"Jan 31, 04:40 am",0
"Jan 31, 04:50 am",0
"Jan 31, 05:00 am",0
"Jan 31, 05:10 am",0
"Jan 31, 05:20 am",0
"Jan 31, 05:30 am",0
"Jan 31, 05:40 am",0
"Jan 31, 05:50 am",0
"Jan 31, 06:00 am",0
"Jan 31, 06:10 am",0
"Jan 31, 06:20 am",0
"Jan 31, 06:30 am",0
"Jan 31, 06:40 am",0
"Jan 31, 06:50 am",0
"Jan 31, 07:00 am",-0
"Jan 31, 07:10 am",1357.77
"Jan 31, 07:20 am",2968.18
"Jan 31, 07:30 am",6919.98
"Jan 31, 07:40 am",5141.99
"Jan 31, 07:50 am",6179.87
"Jan 31, 08:00 am",19279.1
"Jan 31, 08:10 am",15050.9
"Jan 31, 08:20 am",11678.8
"Jan 31, 08:30 am",26656.6
"Jan 31, 08:40 am",33169.7
"Jan 31, 08:50 am",22765.1
"Jan 31, 09:00 am",29998.7
"Jan 31, 09:10 am",27709.6
"Jan 31, 09:20 am",43893.4
"Jan 31, 09:30 am",48769.8
"Jan 31, 09:40 am",46315.3
"Jan 31, 09:50 am",46463.7
"Jan 31, 10:00 am",48723.7
"Jan 31, 10:10 am",55552.6
"Jan 31, 10:20 am",49017.4
"Jan 31, 10:30 am",46396.7
"Jan 31, 10:40 am",59298.1
"Jan 31, 10:50 am",60208.4
"Jan 31, 11:00 am",61070
"Jan 31, 11:10 am",61797.3
"Jan 31, 11:20 am",62366.8
"Jan 31, 11:30 am",62913.4
"Jan 31, 11:40 am",60764.9
"Jan 31, 11:50 am",38540.7
"Jan 31, 12:00 pm",60799.3
"Jan 31, 12:10 pm",53701.8
"Jan 31, 12:20 pm",54664.6
"Jan 31, 12:30 pm",51236.2
"Jan 31, 12:40 pm",50504.1
"Jan 31, 12:50 pm",51185
"Jan 31, 01:00 pm",44379.6
"Jan 31, 01:10 pm",42383.4
"Jan 31, 01:20 pm",49042.3
"Jan 31, 01:30 pm",46487.9
"Jan 31, 01:40 pm",45068.9
"Jan 31, 01:50 pm",48755.3
"Jan 31, 02:00 pm",36149
"Jan 31, 02:10 pm",45140.5
"Jan 31, 02:20 pm",29995.3
"Jan 31, 02:30 pm",21098.5
"Jan 31, 02:40 pm",28500.3
"Jan 31, 02:50 pm",4783.39
"Jan 31, 03:00 pm",30363
"Jan 31, 03:10 pm",32925.8
"Jan 31, 03:20 pm",32616.1
"Jan 31, 03:30 pm",20031
"Jan 31, 03:40 pm",13803.2
"Jan 31, 03:50 pm",15718.7
"Jan 31, 04:00 pm",-0
"Jan 31, 04:10 pm",18748.9
"Jan 31, 04:20 pm",1334.07
"Jan 31, 04:30 pm",15173.8
"Jan 31, 04:40 pm",11427.3
"Jan 31, 04:50 pm",7536.25
"Jan 31, 05:00 pm",3784.49
"Jan 31, 05:10 pm",1253.97
"Jan 31, 05:20 pm",0
"Jan 31, 05:30 pm",0
"Jan 31, 05:40 pm",0
"Jan 31, 05:50 pm",0
"Jan 31, 06:00 pm",0
"Jan 31, 06:10 pm",0
"Jan 31, 06:20 pm",0
"Jan 31, 06:30 pm",0
"Jan 31, 06:40 pm",0
"Jan 31, 06:50 pm",0
"Jan 31, 07:00 pm",0
"Jan 31, 07:10 pm",0
"Jan 31, 07:20 pm",0
"Jan 31, 07:30 pm",0
"Jan 31, 07:40 pm",0
"Jan 31, 07:50 pm",0
"Jan 31, 08:00 pm",0
"Jan 31, 08:10 pm",0
"Jan 31, 08:20 pm",0
"Jan 31, 08:30 pm",0
"Jan 31, 08:40 pm",0
"Jan 31, 08:50 pm",0
"Jan 31, 09:00 pm",0
"Jan 31, 09:10 pm",0
"Jan 31, 09:20 pm",0
"Jan 31, 09:30 pm",0
"Jan 31, 09:40 pm",0
"Jan 31, 09:50 pm",0
"Jan 31, 10:00 pm",0
"Jan 31, 10:10 pm",0
"Jan 31, 10:20 pm",0
"Jan 31, 10:30 pm",0
"Jan 31, 10:40 pm",0
"Jan 31, 10:50 pm",0
"Jan 31, 11:00 pm",0
"Jan 31, 11:10 pm",0
"Jan 31, 11:20 pm",0
"Jan 31, 11:30 pm",0
"Jan 31, 11:40 pm",0
"Jan 31, 11:50 pm",0
"Feb 1, 12:00 am",0
"Feb 1, 12:10 am",0
"Feb 1, 12:20 am",0
"Feb 1, 12:30 am",0
"Feb 1, 12:40 am",0
"Feb 1, 12:50 am",0
"Feb 1, 01:00 am",0
"Feb 1, 01:10 am",0
"Feb 1, 01:20 am",0
"Feb 1, 01:30 am",0
"Feb 1, 01:40 am",0
"Feb 1, 01:50 am",0
"Feb 1, 02:00 am",0
"Feb 1, 02:10 am",0
"Feb 1, 02:20 am",0
"Feb 1, 02:30 am",0
"Feb 1, 02:40 am",0
"Feb 1, 02:50 am",0
"Feb 1, 03:00 am",0
"Feb 1, 03:10 am",0
"Feb 1, 03:20 am",0
"Feb 1, 03:30 am",0
"Feb 1, 03:40 am",0
"Feb 1, 03:50 am",0
"Feb 1, 04:00 am",0
"Feb 1, 04:10 am",0
"Feb 1, 04:20 am",0
"Feb 1, 04:30 am",0
"Feb 1, 04:40 am",0
"Feb 1, 04:50 am",0
"Feb 1, 05:00 am",0
"Feb 1, 05:10 am",0
"Feb 1, 05:20 am",0
"Feb 1, 05:30 am",0
"Feb 1, 05:40 am",0
"Feb 1, 05:50 am",0
"Feb 1, 06:00 am",0
"Feb 1, 06:10 am",0
"Feb 1, 06:20 am",0
"Feb 1, 06:30 am",0
"Feb 1, 06:40 am",0
"Feb 1, 06:50 am",0
"Feb 1, 07:00 am",945.312
"Feb 1, 07:10 am",3241.25
"Feb 1, 07:20 am",6772.46
"Feb 1, 07:30 am",10912
"Feb 1, 07:40 am",10706.6
"Feb 1, 07:50 am",6408.43
"Feb 1, 08:00 am",7116.3
"Feb 1, 08:10 am",11748.6
"Feb 1, 08:20 am",11325.7
"Feb 1, 08:30 am",19015.6
"Feb 1, 08:40 am",10171.3
"Feb 1, 08:50 am",21006
"Feb 1, 09:00 am",926.465
"Feb 1, 09:10 am",1703.87
"Feb 1, 09:20 am",2250.09
"Feb 1, 09:30 am",7660.94
"Feb 1, 09:40 am",5496.19
"Feb 1, 09:50 am",8112.05
"Feb 1, 10:00 am",2621.21
"Feb 1, 10:10 am",831.666
"Feb 1, 10:20 am",15179.7
"Feb 1, 10:30 am",5840.68
"Feb 1, 10:40 am",1284.32
"Feb 1, 10:50 am",4875.73
"Feb 1, 11:00 am",747.165
"Feb 1, 11:10 am",5257.83
"Feb 1, 11:20 am",3213.62
"Feb 1, 11:30 am",7237.94
"Feb 1, 11:40 am",22010.3
"Feb 1, 11:50 am",4225.75
"Feb 1, 12:00 pm",17026.6
"Feb 1, 12:10 pm",29319.9
"Feb 1, 12:20 pm",24078.3
"Feb 1, 12:30 pm",12011.4
"Feb 1, 12:40 pm",36300.5
"Feb 1, 12:50 pm",19876.1
"Feb 1, 01:00 pm",35624
"Feb 1, 01:10 pm",33643.3
"Feb 1, 01:20 pm",14070.3
"Feb 1, 01:30 pm",25858.5
"Feb 1, 01:40 pm",29171.3
"Feb 1, 01:50 pm",27390.2
"Feb 1, 02:00 pm",20974.1
"Feb 1, 02:10 pm",35322.3
"Feb 1, 02:20 pm",3564.05
"Feb 1, 02:30 pm",7294.32
"Feb 1, 02:40 pm",11801.9
"Feb 1, 02:50 pm",1691.5
"Feb 1, 03:00 pm",12925.3
"Feb 1, 03:10 pm",11060.9
"Feb 1, 03:20 pm",14812.1
"Feb 1, 03:30 pm",6138.17
"Feb 1, 03:40 pm",12218.3
"Feb 1, 03:50 pm",391.136
"Feb 1, 04:00 pm",10898.2
"Feb 1, 04:10 pm",86.9202
"Feb 1, 04:20 pm",5961.68
"Feb 1, 04:30 pm",15615.1
"Feb 1, 04:40 pm",8328.37
"Feb 1, 04:50 pm",4960.96
"Feb 1, 05:00 pm",1911.75
"Feb 1, 05:10 pm",1198.15
"Feb 1, 05:20 pm",0
"Feb 1, 05:30 pm",0
"Feb 1, 05:40 pm",0
"Feb 1, 05:50 pm",0
"Feb 1, 06:00 pm",0
"Feb 1, 06:10 pm",0
"Feb 1, 06:20 pm",0
"Feb 1, 06:30 pm",0
"Feb 1, 06:40 pm",0
"Feb 1, 06:50 pm",0
"Feb 1, 07:00 pm",0
"Feb 1, 07:10 pm",0
"Feb 1, 07:20 pm",0
"Feb 1, 07:30 pm",0
"Feb 1, 07:40 pm",0
"Feb 1, 07:50 pm",0
"Feb 1, 08:00 pm",0
"Feb 1, 08:10 pm",0
"Feb 1, 08:20 pm",0
"Feb 1, 08:30 pm",0
"Feb 1, 08:40 pm",0
"Feb 1, 08:50 pm",0
"Feb 1, 09:00 pm",0
"Feb 1, 09:10 pm",0
"Feb 1, 09:20 pm",0
"Feb 1, 09:30 pm",0
"Feb 1, 09:40 pm",0
"Feb 1, 09:50 pm",0
"Feb 1, 10:00 pm",0
"Feb 1, 10:10 pm",0
"Feb 1, 10:20 pm",0
"Feb 1, 10:30 pm",0
"Feb 1, 10:40 pm",0
"Feb 1, 10:50 pm",0
"Feb 1, 11:00 pm",0
"Feb 1, 11:10 pm",0
"Feb 1, 11:20 pm",0
"Feb 1, 11:30 pm",0
"Feb 1, 11:40 pm",0
"Feb 1, 11:50 pm",0
"Feb 2, 12:00 am",0
"Feb 2, 12:10 am",0
"Feb 2, 12:20 am",0
"Feb 2, 12:30 am",0
"Feb 2, 12:40 am",0
"Feb 2, 12:50 am",0
"Feb 2, 01:00 am",0
"Feb 2, 01:10 am",0
"Feb 2, 01:20 am",0
"Feb 2, 01:30 am",0
"Feb 2, 01:40 am",0
"Feb 2, 01:50 am",0
"Feb 2, 02:00 am",0
"Feb 2, 02:10 am",0
"Feb 2, 02:20 am",0
"Feb 2, 02:30 am",0
"Feb 2, 02:40 am",0
"Feb 2, 02:50 am",0
"Feb 2, 03:00 am",0
"Feb 2, 03:10 am",0
"Feb 2, 03:20 am",0
"Feb 2, 03:30 am",0
"Feb 2, 03:40 am",0
"Feb 2, 03:50 am",0
"Feb 2, 04:00 am",0
"Feb 2, 04:10 am",0
"Feb 2, 04:20 am",0
"Feb 2, 04:30 am",0
"Feb 2, 04:40 am",0
"Feb 2, 04:50 am",0
"Feb 2, 05:00 am",0
"Feb 2, 05:10 am",0
"Feb 2, 05:20 am",0
"Feb 2, 05:30 am",0
"Feb 2, 05:40 am",0
"Feb 2, 05:50 am",0
"Feb 2, 06:00 am",0
"Feb 2, 06:10 am",0
"Feb 2, 06:20 am",0
"Feb 2, 06:30 am",0
"Feb 2, 06:40 am",0
"Feb 2, 06:50 am",0
"Feb 2, 07:00 am",1456.93
"Feb 2, 07:10 am",3944.82
"Feb 2, 07:20 am",7765.98
"Feb 2, 07:30 am",12023
"Feb 2, 07:40 am",16108.1
"Feb 2, 07:50 am",20182.7
"Feb 2, 08:00 am",24257.6
"Feb 2, 08:10 am",28252.8
"Feb 2, 08:20 am",32026.9
"Feb 2, 08:30 am",35669
"Feb 2, 08:40 am",39194.1
"Feb 2, 08:50 am",42267
"Feb 2, 09:00 am",45015.5
"Feb 2, 09:10 am",47367.2
"Feb 2, 09:20 am",49776.5
"Feb 2, 09:30 am",52036.2
"Feb 2, 09:40 am",54000.7
"Feb 2, 09:50 am",55907.2
"Feb 2, 10:00 am",57653.3
"Feb 2, 10:10 am",59333.6
"Feb 2, 10:20 am",60818.4
"Feb 2, 10:30 am",62354.1
"Feb 2, 10:40 am",63575.1
"Feb 2, 10:50 am",64622.9
"Feb 2, 11:00 am",65479.3
"Feb 2, 11:10 am",66308.8
"Feb 2, 11:20 am",66990.3
"Feb 2, 11:30 am",67455.2
"Feb 2, 11:40 am",67966.9
"Feb 2, 11:50 am",68189.1
"Feb 2, 12:00 pm",68314.7
"Feb 2, 12:10 pm",68322.5
"Feb 2, 12:20 pm",68233.8
"Feb 2, 12:30 pm",68027.3
"Feb 2, 12:40 pm",67256
"Feb 2, 12:50 pm",66714.3
"Feb 2, 01:00 pm",46644.4
"Feb 2, 01:10 pm",65290.6
"Feb 2, 01:20 pm",64432.1
"Feb 2, 01:30 pm",63385.4
"Feb 2, 01:40 pm",41890.7
"Feb 2, 01:50 pm",61049.6
"Feb 2, 02:00 pm",59537.5
"Feb 2, 02:10 pm",57980.9
"Feb 2, 02:20 pm",56136.4
"Feb 2, 02:30 pm",54300.9
"Feb 2, 02:40 pm",52441.6
"Feb 2, 02:50 pm",50202.4
"Feb 2, 03:00 pm",47774.8
"Feb 2, 03:10 pm",45503.4
"Feb 2, 03:20 pm",42772
"Feb 2, 03:30 pm",39789.5
"Feb 2, 03:40 pm",36409.9
"Feb 2, 03:50 pm",32844.9
"Feb 2, 04:00 pm",29085.2
"Feb 2, 04:10 pm",25204.4
"Feb 2, 04:20 pm",21122.2
"Feb 2, 04:30 pm",16923.5
"Feb 2, 04:40 pm",12951.5
"Feb 2, 04:50 pm",8740.73
"Feb 2, 05:00 pm",4462.4
"Feb 2, 05:10 pm",1787.12
"Feb 2, 05:20 pm",-0
"Feb 2, 05:30 pm",0
"Feb 2, 05:40 pm",0
"Feb 2, 05:50 pm",0
"Feb 2, 06:00 pm",0
"Feb 2, 06:10 pm",0
"Feb 2, 06:20 pm",0
"Feb 2, 06:30 pm",0
"Feb 2, 06:40 pm",0
"Feb 2, 06:50 pm",0
"Feb 2, 07:00 pm",0
"Feb 2, 07:10 pm",0
"Feb 2, 07:20 pm",0
"Feb 2, 07:30 pm",0
"Feb 2, 07:40 pm",0
"Feb 2, 07:50 pm",0
"Feb 2, 08:00 pm",0
"Feb 2, 08:10 pm",0
"Feb 2, 08:20 pm",0
"Feb 2, 08:30 pm",0
"Feb 2, 08:40 pm",0
"Feb 2, 08:50 pm",0
"Feb 2, 09:00 pm",0
"Feb 2, 09:10 pm",0
"Feb 2, 09:20 pm",0
"Feb 2, 09:30 pm",0
"Feb 2, 09:40 pm",0
"Feb 2, 09:50 pm",0
"Feb 2, 10:00 pm",0
"Feb 2, 10:10 pm",0
"Feb 2, 10:20 pm",0
"Feb 2, 10:30 pm",0
"Feb 2, 10:40 pm",0
"Feb 2, 10:50 pm",0
"Feb 2, 11:00 pm",0
"Feb 2, 11:10 pm",0
"Feb 2, 11:20 pm",0
"Feb 2, 11:30 pm",0
"Feb 2, 11:40 pm",0
"Feb 2, 11:50 pm",0
"Feb 3, 12:00 am",0
"Feb 3, 12:10 am",0
"Feb 3, 12:20 am",0
"Feb 3, 12:30 am",0
"Feb 3, 12:40 am",0
"Feb 3, 12:50 am",0
"Feb 3, 01:00 am",0
"Feb 3, 01:10 am",0
"Feb 3, 01:20 am",0
"Feb 3, 01:30 am",0
"Feb 3, 01:40 am",0
"Feb 3, 01:50 am",0
"Feb 3, 02:00 am",0
"Feb 3, 02:10 am",0
"Feb 3, 02:20 am",0
"Feb 3, 02:30 am",0
"Feb 3, 02:40 am",0
"Feb 3, 02:50 am",0
"Feb 3, 03:00 am",0
"Feb 3, 03:10 am",0
"Feb 3, 03:20 am",0
"Feb 3, 03:30 am",0
"Feb 3, 03:40 am",0
"Feb 3, 03:50 am",0
"Feb 3, 04:00 am",0
"Feb 3, 04:10 am",0
"Feb 3, 04:20 am",0
"Feb 3, 04:30 am",0
"Feb 3, 04:40 am",0
"Feb 3, 04:50 am",0
"Feb 3, 05:00 am",0
"Feb 3, 05:10 am",0
"Feb 3, 05:20 am",0
"Feb 3, 05:30 am",0
"Feb 3, 05:40 am",0
"Feb 3, 05:50 am",0
"Feb 3, 06:00 am",0
"Feb 3, 06:10 am",0
"Feb 3, 06:20 am",0
"Feb 3, 06:30 am",0
"Feb 3, 06:40 am",0
"Feb 3, 06:50 am",0
"Feb 3, 07:00 am",1781.49
"Feb 3, 07:10 am",4467.98
"Feb 3, 07:20 am",8713.93
"Feb 3, 07:30 am",13005.5
"Feb 3, 07:40 am",17330.1
"Feb 3, 07:50 am",21535.6
"Feb 3, 08:00 am",25707.1
"Feb 3, 08:10 am",29674.3
"Feb 3, 08:20 am",33473.8
"Feb 3, 08:30 am",37125.1
"Feb 3, 08:40 am",40358.7
"Feb 3, 08:50 am",25846.7
"Feb 3, 09:00 am",46076.7
"Feb 3, 09:10 am",48609.8
"Feb 3, 09:20 am",50909.6
"Feb 3, 09:30 am",53113.3
"Feb 3, 09:40 am",54767.6
"Feb 3, 09:50 am",56577.4
